Name,SiteID,RoundDate,Streamflow,Turbidity,Temperature,Latitude,Longitude,Easting,Northing,LAT,LON
GOULBURN @ DOHERTYS,405219,8,595.82,1.4,7.4," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,9,744.93,2,11.4," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,10,610.09,3.4,13.8," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,11,382.58,3.6,15.4," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,12,602.64,2.7,14.8," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,1,177.02,2.3,21.2," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,2,101.78,2,19.6," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,3,90.18,2.7,18.2," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,4,74.03,1.1,11.9," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,5,70.03,1.3,7.8," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURN @ DOHERTYS,405219,6,182.83,46.4,7.2," 37°19'51.2""S","146°07'50.7""E",422992,5868052,-37.33088888888889,146.13075
GOULBURB R MCCOYS BR,405232,7,4926.11,29.8,8.9," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,8,1933.89,29.1,9.1," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,9,2996.69,19.4,13.3," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,10,4263.91,16.8,16.2," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,11,1076.45,37.9,22.3," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,12,1355.7,33,24.9," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,1,1324.1,40.6,25.6," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,2,1050.35,33.5,26.9," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,3,2689.3,23,23," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,4,1254.54,20.6,17.7," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,5,1396.5,19.1,16," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
GOULBURB R MCCOYS BR,405232,6,853.13,10.5,10.8," 36°10'39.7""S","145°07'08.6""E",330846.003,5994688,-36.17769444444444,145.11905555555558
SEVEN C MCQUINN WEIR,405234,7,92.3,18.8,8.3," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,8,60.81,10.8,7.5," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,9,0,16.4,11.1," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,10,49.27,13,14.3," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,11,25.2,13,19," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,12,52.31,25.6,21.5," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,1,6.04,4.2,23.7," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,2,2.41,5.5,25," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,3,3.49,4.4,23.1," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,4,4.69,4.3,19.2," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,5,6.25,4.6,13.2," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
SEVEN C MCQUINN WEIR,405234,6,22.89,7.6,8," 36°53'13.2""S","145°40'57.9""E",382619.999,5916837.999,-36.887,145.68275
BIG @ FRENCHMAN,405264,7,677.65,9.4,8.6," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,8,487.96,3.2,7.2," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,9,462.49,3.5,10," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,10,410.61,3.6,12.9," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,11,258.57,3.4,14.2," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,12,247.36,3.4,14.5," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,1,107.31,1.8,19," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,2,72.57,2.9,16.9," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,3,73.81,2,15.4," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,4,61.97,2,11.5," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,5,58.64,3.2,8.3," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
BIG @ FRENCHMAN,405264,6,147.04,142,7," 37°31'09.8""S","146°04'33.9""E",418355.997,5847091,-37.51938888888889,146.07608333333334
GOULBURN @ GARRY,405276,7,0,35.6,9.7," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,8,0,21.3,13.6," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,9,0,26.5,14.7," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,10,0,24.9,20.4," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,11,0,24.7,20.8," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,12,0,38.6,23.3," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
GOULBURN @ GARRY,405276,1,0,27.9,25," 36°14'29.2""S","145°17'13.0""E",346071,5987898,-36.24144444444445,145.28694444444443
WARRIGAL C @ STEWART,405297,7,1.43,20.2,7.1," 36°06'16.1""S","144°51'32.0""E",307266.997,6002328,-36.10447222222222,144.85888888888888
WARRIGAL C @ STEWART,405297,8,0.05,58.7,13.4," 36°06'16.1""S","144°51'32.0""E",307266.997,6002328,-36.10447222222222,144.85888888888888
WARRIGAL C @ STEWART,405297,11,0.02,49.2,21.6," 36°06'16.1""S","144°51'32.0""E",307266.997,6002328,-36.10447222222222,144.85888888888888
WARRIGAL C @ STEWART,405297,12,0.14,34.6,23.6," 36°06'16.1""S","144°51'32.0""E",307266.997,6002328,-36.10447222222222,144.85888888888888
WARRIGAL C @ STEWART,405297,1,0.11,74.3,20.6," 36°06'16.1""S","144°51'32.0""E",307266.997,6002328,-36.10447222222222,144.85888888888888
RODNEY MAIN @ WELLS,405720,7,2.13,97.2,9.2," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,8,3.63,267,14.7," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,9,3.66,230,17.5," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,10,2.55,180,24," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,11,1.86,159,21.5," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,12,1.66,110,26.8," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,1,2.38,134,20.3," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,2,1.21,91.1,21.1," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,3,0.91,74.1,23.3," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,4,1.14,190,19.5," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,5,4.71,161,10.2," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
RODNEY MAIN @ WELLS,405720,6,1.34,175,10.3," 36°11'10.7""S","145°08'27.9""E",332844.998,5993771,-36.18630555555555,145.1410833333333
TOOLAMBA COM. DRAIN,405730,7,0.04,839,9.9," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
TOOLAMBA COM. DRAIN,405730,8,0.11,50,14.1," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
TOOLAMBA COM. DRAIN,405730,9,0.72,89.5,15.1," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
TOOLAMBA COM. DRAIN,405730,10,0.34,63.4,17.5," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
TOOLAMBA COM. DRAIN,405730,11,0.09,35.2,20," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
TOOLAMBA COM. DRAIN,405730,12,0.57,9.2,21.9," 36°30'14.7""S","145°18'39.3""E",348735.003,5958797.001,-36.504083333333334,145.31091666666669
SHEPPARTON DR NO 12,405758,7,0,89.3,7.4," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,8,0.45,482,12.5," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,9,4.04,310,15.5," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,10,1.76,369,17.4," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,11,5.74,208,20.4," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,12,15.82,142,20.8," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,1,0.52,192,21.9," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,2,0.58,643,21," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,3,1.04,68.2,19.6," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,4,1.15,470,17.5," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,5,0.34,374,9.2," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR NO 12,405758,6,3.16,344,11," 36°10'54.1""S","145°26'00.8""E",359138.004,5994747,-36.18169444444444,145.43355555555556
SHEPPARTON DR 11,405779,7,0.27,266,7.4," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,8,0.16,515,14.1," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,9,1.4,303,15.4," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,10,1.81,136,19.6," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,11,4.07,305,17.7," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,12,16.09,198,19.9," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,1,0,376,20," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,2,0,650,19," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,3,0,646,17.4," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,4,0,347,17.5," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,5,0,693,8.3," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
SHEPPARTON DR 11,405779,6,0.48,323,10," 36°10'50.6""S","145°22'56.9""E",354543.997,5994780,-36.18072222222222,145.38247222222222
CAMPASPE - ROCHESTER,406202,7,167.96,31.9,8.8," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,8,197.08,19.6,9.8," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,9,601.94,43.6,12.5," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,10,222.94,19.9,14.3," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,11,210.26,20.7,20.1," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,12,85.97,21,24.3," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,1,77.02,12.1,23.6," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,2,109.71,11.6,25.1," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,3,121.01,7.6,22.1," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,4,88.91,10.2,19.9," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,5,93.42,9.5,15.4," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE - ROCHESTER,406202,6,143.72,7.5,11.1," 36°19'55.0""S","144°42'03.5""E",293648.004,5976767,-36.331944444444446,144.70097222222222
CAMPASPE @ EPPALOCK,406207,7,163.99,4.5,10.1," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,8,203.31,4.6,10.3," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,9,667.24,10.9,11.4," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,10,259.3,5.2,15.8," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,11,276.52,4,16.7," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,12,114.56,5.2,15.2," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,1,181.16,4.1,17.2," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,2,178.93,3.7,16.7," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,3,204.67,2.7,18.9," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,4,177.33,2.3,16.8," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,5,115.12,2.7,14.4," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ EPPALOCK,406207,6,145.69,2.2,9.7," 36°50'36.0""S","144°31'48.7""E",279775.004,5919647,-36.843333333333334,144.53019444444445
CAMPASPE @ ASHBOURNE,406208,7,9.43,24.9,8.4," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,8,5.6,12,7.6," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,9,3.83,4.1,9.5," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,10,4.87,6.9,8.1," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,11,0.88,11.6,12.9," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,12,0,11.3,15," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,1,0,24.2,19.9," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ ASHBOURNE,406208,6,0,4.2,4.5," 37°23'15.8""S","144°27'01.7""E",274290.005,5859049,-37.38772222222222,144.4504722222222
CAMPASPE @ REDESDALE,406213,7,58.01,3.1,8.3," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,8,66.95,5.5,11.7," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,9,33.46,6.9,11.7," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,10,33.6,16.6,16.5," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,11,5.44,4.5,20.4," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,12,10.65,3.5,23.4," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,1,0.01,5.6,27.7," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,2,0,4.3,20.7," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,3,0,3.8,21.6," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
CAMPASPE @ REDESDALE,406213,6,0.44,2.8,8.1," 37°00'54.4""S","144°32'25.1""E",281169.004,5900607,-37.01511111111111,144.54030555555556
AXE @ LONGLEA,406214,7,4.12,16.8,7.4," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,8,11.11,13.9,8.9," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,9,1.4,17.8,13.2," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,10,2.95,8,16.7," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,11,1.2,5.3,22.2," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,12,3.52,16.7,25," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,1,0,12.9,23.5," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
AXE @ LONGLEA,406214,2,0,20.7,21.3," 36°46'24.6""S","144°25'41.2""E",270462.999,5927155,-36.7735,144.4281111111111
COLIBAN RV LYAL (WQ),406215,7,20.32,4.8,7.9," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,8,23.89,6.5,11.4," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,9,21.33,8.3,9.8," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,10,18.51,15,17.2," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,11,13.56,9.3,18.5," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,12,7.52,9.7,19.6," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,1,0.09,14.7,25.5," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,2,0,9,21.2," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,5,3.42,6.1,10," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
COLIBAN RV LYAL (WQ),406215,6,5.14,4.8,7.9," 36°57'41.8""S","144°29'29.6""E",276676.002,5906430.001,-36.96161111111111,144.49155555555555
WILD DUCK CREEK,406235,7,7.53,3.3,7.9," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
WILD DUCK CREEK,406235,8,11.62,7.1,12.2," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
WILD DUCK CREEK,406235,9,5.13,7.9,10.1," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
WILD DUCK CREEK,406235,10,5.49,18.6,15.9," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
WILD DUCK CREEK,406235,11,0.41,3.1,17.6," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
WILD DUCK CREEK,406235,12,2.38,6.2,23.2," 36°56'49.8""S","144°39'52.9""E",292054.001,5908425,-36.94716666666666,144.66469444444445
MULLERS @ MURRAY HWY,406263,7,0,156,8," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,8,0,191,9.4," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,9,0,211,14.9," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,10,0,252,16.5," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,11,0,137,18.5," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,12,0.01,107,21.5," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,1,0,60.6,22.3," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,2,0,48.6,23.4," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,3,0,29.5,24.7," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,4,0,91,19.6," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,5,0,49.4,17.4," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
MULLERS @ MURRAY HWY,406263,6,0,17,10.4," 36°05'45.3""S","144°40'31.3""E",290722,6002897,-36.09591666666667,144.6753611111111
